"","symbol","date","volume","open_price_min","open_price_max","close_price_min","close_price_max","low_price","high_price","average_price","tragetUpdatedDate","priceTargetAverage","priceTargetHigh","priceTargetLow","numberOfAnalysts","ratingBuy","ratingOverweight","ratingHold","ratingUnderweight","ratingSell","ratingNone","ratingScaleMark","consensusStartDate","consensusEndDate"
"1241","HCA",2020-08-12,91478,130.52,132.35,130.52,132.39,130.52,132.415,131.377139873418,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1242","HCA",2020-08-04,197014,127.805,128.78,127.805,128.74,127.805,128.78,127.207201470588,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1243","HCA",2020-08-13,53440,129.84,131.155,129.84,131.155,129.84,131.155,130.504899145299,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1244","HCA",2020-08-07,197294,128.66,132.685,128.66,132.685,128.66,132.685,130.998493708609,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1245","HCA",2020-08-06,180732,131.225,132.94,131.225,132.925,131.225,132.94,131.849875,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1246","HCA",2020-08-14,177931,130.1,134.825,130.1,134.81,130.1,134.89,132.505968609866,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1247","HCA",2020-08-05,358534,129.915,131.64,129.91,131.61,129.895,131.64,130.634449315068,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1248","HCA",2020-08-10,147074,131.045,132.98,131.045,132.98,131.045,132.98,132.007092342342,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1249","HCA",2020-08-11,106464,131.115,134.555,131.03,134.555,131.03,134.555,133.249293373494,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1250","HCA",2020-08-03,87676,124.95,126.73,124.85,126.74,124.85,126.74,125.79094084507,2020-09-03,146.9,175,124,21,16,3,5,0,0,0,1.270833,2020-07-10,2020-07-22
"1251","HD",2020-08-03,98714,265.92,267.63,265.935,267.63,265.92,267.63,266.914460818713,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1252","HD",2020-08-14,176668,279.225,281.905,279.22,281.86,279.205,281.99,280.891415891473,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1253","HD",2020-08-04,23758,265.9,267.7,265.9,267.715,265.9,267.77,266.154293333333,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1254","HD",2020-08-12,169401,277.21,282.88,277.25,282.92,277.21,282.94,280.034541791045,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1255","HD",2020-08-06,170408,268.14,270.39,268.15,270.44,268.105,270.44,268.705025,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1256","HD",2020-08-11,163664,274.6,278.645,274.79,278.67,274.6,278.67,277.634346188341,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1257","HD",2020-08-07,258036,270.03,274.03,270.03,274.1,270.03,274.16,272.804143606557,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1258","HD",2020-08-10,129014,271.93,274.93,271.795,274.93,271.795,274.97,273.173131578947,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1259","HD",2020-08-13,153902,279.82,282.47,279.82,282.47,279.82,282.47,281.166814364641,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1260","HD",2020-08-05,166885,265.95,268.27,265.935,268.21,265.935,268.27,267.097410288066,2020-08-31,306.01,332,243,28,16,3,11,1,0,0,1.451613,2020-07-13,2020-07-13
"1261","HES",2020-08-14,108930,52.205,53.72,52.205,53.79,52.205,53.79,52.9148329787234,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1262","HES",2020-08-04,53592,50.41,50.63,50.4,50.64,50.4,50.69,50.3376487804878,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1263","HES",2020-08-07,267468,52.375,53.295,52.375,53.32,52.375,53.345,52.9756930232558,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1264","HES",2020-08-12,153999,53.295,54.035,53.31,54.12,53.295,54.12,53.8451102702703,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1265","HES",2020-08-10,235680,53.49,55.59,53.445,55.59,53.445,55.59,54.5890547619047,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1266","HES",2020-08-06,147928,52.81,53.465,52.805,53.465,52.805,53.465,53.0645452513967,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1267","HES",2020-08-13,133044,52.6,53.94,52.591,53.94,52.591,53.94,53.4516235294118,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1268","HES",2020-08-11,183770,53.41,56.46,53.39,56.38,53.39,56.46,55.5788652777778,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1269","HES",2020-08-05,355424,51.42,54.17,51.42,54.11,51.42,54.19,52.1266197492163,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1270","HES",2020-08-03,136632,49.395,50.42,49.41,50.42,49.395,50.42,49.5834485981309,2020-09-01,58.71,74,48,24,15,2,9,0,0,0,1.384615,2020-07-14,2020-08-20
"1271","HIG",2020-08-14,117006,42.15,43.17,42.15,43.16,42.15,43.17,42.6873045714286,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1272","HIG",2020-08-04,116735,40.52,40.73,40.52,40.73,40.51,40.73,40.9887078125,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1273","HIG",2020-08-07,171310,41.51,42.835,41.51,42.835,41.51,42.84,41.7349866108786,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1274","HIG",2020-08-03,172766,41.95,42.855,41.95,42.855,41.91,42.855,42.3939333333333,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1275","HIG",2020-08-11,428641,43.77,44.975,43.78,44.985,43.77,44.985,44.6868757575757,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1276","HIG",2020-08-12,266408,42.29,44.17,42.3,44.17,42.29,44.17,43.2102,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1277","HIG",2020-08-05,246882,41.39,42.31,41.42,42.31,41.39,42.32,41.9180941176471,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1278","HIG",2020-08-10,232168,42.92,43.755,42.88,43.76,42.88,43.765,43.3127909448819,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1279","HIG",2020-08-13,384884,41.56,42.43,41.64,42.48,41.56,42.48,41.9639428030303,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1280","HIG",2020-08-06,128672,41.56,42.195,41.56,42.185,41.55,42.195,42.041615819209,2020-08-18,52.6,64,46,15,13,1,4,0,0,0,1.25,2020-06-01,2020-08-08
"1281","HOLX",2020-08-10,92990,65.725,68.56,65.735,68.56,65.72,68.56,66.8834886462882,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1282","HOLX",2020-08-05,111308,72.72,73.6,72.72,73.605,72.72,73.62,73.1192494023904,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1283","HOLX",2020-08-14,59014,66.485,67.675,66.485,67.91,66.485,67.91,67.4140535211267,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1284","HOLX",2020-08-07,217149,68.1,71.3,68.11,71.275,68.1,71.3,70.0946475903615,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1285","HOLX",2020-08-03,51060,70.61,71.46,70.61,71.455,70.61,71.47,70.8695336898396,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1286","HOLX",2020-08-11,151906,64.23,66.11,64.19,66.11,64.19,66.11,65.1234652014652,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1287","HOLX",2020-08-04,35464,71.64,72.07,71.62,72.07,71.61,72.07,71.7626131147541,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1288","HOLX",2020-08-12,64388,66.43,68.54,66.43,68.52,66.43,68.54,67.4141024242424,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1289","HOLX",2020-08-06,85332,69.5,70.515,69.45,70.515,69.45,70.515,71.089488557214,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1290","HOLX",2020-08-13,83721,67.49,68.6,67.475,68.585,67.475,68.6,68.2243718487395,2020-07-30,77.21,84,68,14,12,1,4,1,0,0,1.333333,2020-06-29,2020-07-29
"1291","HON",2020-08-13,279466,157.7,159.56,157.765,159.54,157.7,159.56,158.859572440945,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1292","HON",2020-08-10,263721,155.58,159.85,155.58,159.84,155.58,159.87,157.454410839161,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1293","HON",2020-08-11,372248,160.16,163.06,160.13,163.01,160.115,163.06,162.349388356164,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1294","HON",2020-08-04,59802,146.785,147.67,146.785,147.67,146.785,147.67,147.194896363636,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1295","HON",2020-08-07,166742,151.88,155.21,151.93,155.205,151.88,155.25,152.954862679426,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1296","HON",2020-08-14,228834,158.09,160.85,157.99,160.86,157.99,160.865,159.68204784689,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1297","HON",2020-08-05,392460,149.12,150.98,149.09,150.99,149.035,150.99,149.931054605263,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1298","HON",2020-08-12,107376,159.01,161.5,158.99,161.35,158.99,161.5,160.4171575,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1299","HON",2020-08-06,100486,150.71,152.84,150.68,152.84,150.68,152.84,151.259169565217,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1300","HON",2020-08-03,117102,148.255,149.38,148.25,149.38,148.25,149.38,148.846774090909,2020-08-25,168.71,193,144,21,16,2,7,0,0,0,1.32,2020-07-15,2020-08-06
"1301","HSY",2020-08-07,78184,143.33,144.27,143.34,144.31,143.33,144.31,143.757427464789,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1302","HSY",2020-08-05,87874,141.96,144.595,141.96,144.595,141.96,144.595,143.487641040462,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1303","HSY",2020-08-06,45502,142.67,143.68,142.695,143.68,142.67,143.68,142.783063551402,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1304","HSY",2020-08-13,46852,145.75,146.905,145.72,146.905,145.72,146.905,146.32731372549,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1305","HSY",2020-08-03,53002,144.47,146.28,144.5,146.28,144.47,146.28,145.441598901099,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1306","HSY",2020-08-10,53110,143.53,144.71,143.53,144.71,143.53,144.71,144.034293939394,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1307","HSY",2020-08-14,49644,145.81,146.85,145.71,146.855,145.705,146.855,146.474262280702,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1308","HSY",2020-08-04,69368,144.215,144.535,144.19,144.53,144.15,144.535,144.762421428571,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1309","HSY",2020-08-12,59032,142.85,146.7,142.85,146.69,142.85,146.7,145.267471304348,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1310","HSY",2020-08-11,89126,141.94,143.68,141.94,143.68,141.94,143.68,142.816587162162,2020-07-24,149.71,170,138,17,2,0,17,0,0,0,1.894737,2020-07-23,2020-08-16
"1311","HUM",2020-08-13,43052,414.6,419.57,414.6,419.93,414.6,419.93,417.044015740741,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1312","HUM",2020-08-10,60882,415.85,423.63,415.85,423.55,415.6,423.63,420.716054471545,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1313","HUM",2020-08-12,48260,417.48,420.84,417.345,420.94,417.345,420.94,419.916726595745,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1314","HUM",2020-08-14,38044,415.005,421.555,415.005,421.99,415.005,421.99,418.092955844156,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1315","HUM",2020-08-11,67460,414.88,425.135,414.96,425.135,414.88,425.155,422.207115384615,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1316","HUM",2020-08-07,213466,409.475,418.505,409.475,418.59,409.475,418.68,413.512442405063,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1317","HUM",2020-08-04,22846,390.285,392.905,390.41,392.89,390.285,392.905,392.638787878788,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1318","HUM",2020-08-03,37416,389.23,395.36,389.23,395.385,389.23,395.39,391.850583870968,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1319","HUM",2020-08-06,68770,403.98,409.32,404.085,409.23,403.95,409.32,407.180447692308,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1320","HUM",2020-08-05,190858,395.96,404.21,395.96,404.07,395.96,404.21,399.937164253394,2020-08-30,448.7,533,397,23,17,0,7,0,0,0,1.291667,2020-08-21,2020-08-26
"1321","ICE",2020-08-04,67064,95.455,95.87,95.455,95.87,95.445,95.87,95.500925,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1322","ICE",2020-08-07,521520,97.32,101.075,97.305,101.09,97.3,101.11,98.3173432748538,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1323","ICE",2020-08-12,191398,99.4,100.09,99.41,100.04,99.39,100.09,99.7333195402298,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1324","ICE",2020-08-14,653978,100.18,102.91,100.24,102.915,100.18,102.92,102.031764619883,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1325","ICE",2020-08-13,551144,99.005,100.74,99.52,100.73,99.005,100.74,100.253054754098,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1326","ICE",2020-08-03,177981,95.945,97.41,95.96,97.38,95.945,97.41,97.0968313364056,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1327","ICE",2020-08-05,598438,95.77,96.56,95.76,96.56,95.76,96.56,96.0976117870722,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1328","ICE",2020-08-06,228564,93.95,97.74,93.95,97.7,93.95,97.74,96.1203885321101,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1329","ICE",2020-08-11,458886,98.39,99.78,98.39,99.78,98.39,99.78,99.058086875,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1330","ICE",2020-08-10,280492,98.52,100.935,98.54,100.87,98.52,101,99.3801121428571,2020-09-02,111.36,125,102,14,14,2,1,0,0,1,1.117647,2020-08-07,2020-08-13
"1331","IDXX",2020-08-03,43056,390.21,396.095,390.21,396.095,390.21,396.095,394.542750381679,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1332","IDXX",2020-08-06,24260,386.25,390.45,386.1,390.45,386.1,390.45,388.764355128205,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1333","IDXX",2020-08-14,20008,377.43,384.87,377.45,385.38,377.43,385.38,381.288431623932,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1334","IDXX",2020-08-11,28504,372.21,379.11,372.21,379.11,372.2,379.11,375.247220869565,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1335","IDXX",2020-08-12,8647,377.28,387.43,377.28,387.43,377.28,387.43,381.501565957447,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1336","IDXX",2020-08-13,24426,383.28,389.35,383.28,389.35,383.28,389.35,386.457885714286,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1337","IDXX",2020-08-07,31049,378.51,391.9,378.51,391.72,378.51,391.9,385.276664341085,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1338","IDXX",2020-08-04,8160,386.335,390.52,386.335,390.52,386.335,390.52,388.518568965517,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1339","IDXX",2020-08-05,35423,390.2,396.39,390.2,396.39,390.2,396.39,393.199978461538,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1340","IDXX",2020-08-10,52192,376.415,381.815,376.16,381.815,376.16,381.815,379.747355319149,2020-08-14,427.4,440,410,5,5,0,2,0,0,0,1.285714,2020-07-22,2020-07-30
"1341","IEX",2020-08-06,23628,164.64,166.49,164.64,166.49,164.64,166.49,165.36517,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1342","IEX",2020-08-03,81570,166.04,167.5,166.07,167.5,166.04,167.5,166.667345454545,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1343","IEX",2020-08-14,43422,175.73,177.08,175.75,177.08,175.73,177.08,176.311716216216,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1344","IEX",2020-08-04,9772,164.94,165.84,164.94,165.84,164.94,165.85,165.459582142857,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1345","IEX",2020-08-07,38368,165.85,167.28,165.93,167.46,165.85,167.46,166.698480612245,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1346","IEX",2020-08-12,46702,174.39,177.47,174.39,177.62,174.39,177.62,176.094323809524,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1347","IEX",2020-08-11,78496,173.74,175.96,173.77,175.96,173.74,175.96,174.493531875,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1348","IEX",2020-08-13,31732,173.83,175.2,173.83,175.2,173.83,175.2,174.585161038961,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1349","IEX",2020-08-10,59154,167.46,171.125,167.46,171.175,167.46,171.195,169.341137894737,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1350","IEX",2020-08-05,68564,165.895,167.17,165.895,167.17,165.895,167.17,166.646871257485,2020-08-05,178.17,215,150,12,8,1,5,1,0,0,1.466667,2020-07-06,2020-07-23
"1351","INCY",2020-08-05,81252,96.325,100.61,96.295,100.5,96.25,100.61,98.5235076576577,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1352","INCY",2020-08-07,38798,96.04,98.35,96.04,98.35,96.04,98.35,97.3940837209302,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1353","INCY",2020-08-12,27562,93.875,94.63,93.875,94.64,93.875,94.68,94.2166723809524,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1354","INCY",2020-08-03,136800,99.84,102.54,99.84,102.275,99.84,102.58,100.300734980989,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1355","INCY",2020-08-06,30053,97.145,98.08,97.17,97.98,97.13,98.08,97.5349177083333,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1356","INCY",2020-08-11,41975,92.95,94.965,92.92,94.97,92.92,95.01,94.0086198473282,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1357","INCY",2020-08-10,42805,92.96,97.01,92.995,96.645,92.96,97.01,94.9146234177215,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1358","INCY",2020-08-14,42079,94.325,96.27,94.32,96.27,94.32,96.27,95.7878493506493,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1359","INCY",2020-08-04,16305,98.89,99.65,99,99.84,98.89,99.84,98.8512942857143,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1360","INCY",2020-08-13,15103,94.31,95.535,94.31,95.54,94.31,95.54,95.0133636363636,2020-08-25,106.5,139,87,16,10,0,12,0,0,0,1.545455,2020-06-15,2020-07-12
"1361","INFO",2020-08-07,156674,82.32,84.075,82.32,84.09,82.32,84.09,82.9223352422907,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1362","INFO",2020-08-04,58704,81.7,81.88,81.7,81.99,81.7,81.99,81.7553122807018,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1363","INFO",2020-08-06,93726,81.885,82.875,81.885,82.85,81.885,82.875,82.0420368421053,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1364","INFO",2020-08-05,98060,81.75,82.28,81.755,82.28,81.75,82.28,82.0595140625,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1365","INFO",2020-08-03,122546,81.325,81.79,81.325,81.79,81.325,81.79,81.5472844086021,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1366","INFO",2020-08-13,51216,83.17,83.91,83.17,83.9,83.17,83.91,83.6479449152542,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1367","INFO",2020-08-12,71712,83.12,83.82,83.12,83.82,83.12,83.82,83.5076453846154,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1368","INFO",2020-08-14,41460,82.475,83.36,82.47,83.37,82.45,83.37,83.1131557894737,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1369","INFO",2020-08-10,98044,83.195,84.36,83.195,84.36,83.195,84.36,83.6033661538461,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1370","INFO",2020-08-11,213324,82.67,84.12,82.62,84.115,82.605,84.12,83.7532760869565,2020-08-25,84,90,71,16,13,1,5,0,0,0,1.289474,2020-06-23,2020-07-19
"1371","IPGP",2020-08-06,10162,163.82,166.51,163.82,166.51,163.82,166.51,164.65617254902,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1372","IPGP",2020-08-04,22735,164.485,167.78,164.6,167.78,164.485,167.78,166.218168292683,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1373","IPGP",2020-08-11,25808,157.34,162.14,157.605,162.14,157.34,162.14,159.793333980583,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1374","IPGP",2020-08-05,25542,165.12,171.7,165.12,171.32,165.12,171.7,169.740416666667,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1375","IPGP",2020-08-03,26656,179.055,180.86,179.05,180.86,179.05,180.86,180.564925438597,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1376","IPGP",2020-08-12,20009,159.48,161.98,159.505,162.015,159.48,162.015,160.779104,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1377","IPGP",2020-08-14,10964,157.53,160.86,157.53,160.8,157.53,160.86,159.84894375,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1378","IPGP",2020-08-13,24107,158.69,161.71,158.69,162.03,158.67,162.03,160.092424561403,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1379","IPGP",2020-08-10,16100,157.65,164.5,157.57,164.055,157.57,164.5,162.181327160494,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1380","IPGP",2020-08-07,19523,161.38,164.32,161.38,164.32,161.38,164.32,163.3746,2020-08-05,181.86,201,147,8,3,2,8,0,0,0,1.692308,2020-07-17,2020-08-03
"1381","IQV",2020-08-07,80520,159.05,160.93,159.05,160.93,159.05,160.93,160.399302666667,2020-08-27,184.21,204,140,19,18,1,2,1,0,0,1.181818,2020-06-29,2020-07-01
"1382","IQV",2020-08-14,49798,160.53,162.8,160.53,162.8,160.53,162.8,161.780412408759,2020-08-27,184.21,204,140,19,18,1,2,1,0,0,1.181818,2020-06-29,2020-07-01
